rShldrBendx,rShldrBendy,rShldrBendz,rForearmBendx,rForearmBendy,rForearmBendz,rHandx,rHandy,rHandz,rThumb2x,rThumb2y,rThumb2z,rMid1x,rMid1y,rMid1z,lShldrBendx,lShldrBendy,lShldrBendz,lForearmBendx,lForearmBendy,lForearmBendz,lHandx,lHandy,lHandz,lThumb2x,lThumb2y,lThumb2z,lMid1x,lMid1y,lMid1z,lEarx,lEary,lEarz,lEyex,lEyey,lEyez,rEarx,rEary,rEarz,rEyex,rEyey,rEyez,Nosex,Nosey,Nosez,rThighBendx,rThighBendy,rThighBendz,rShinx,rShiny,rShinz,rFootx,rFooty,rFootz,rToex,rToey,rToez,lThighBendx,lThighBendy,lThighBendz,lShinx,lShiny,lShinz,lFootx,lFooty,lFootz,lToex,lToey,lToez,abdomenUpperx,abdomenUppery,abdomenUpperz,hipx,hipy,hipz,headx,heady,headz,neckx,necky,neckz,spinex,spiney,spinez,score,pose
-25.04661,-25.04661,-25.04661,-31.72738,-31.72738,-31.72738,-26.87928,-26.87928,-26.87928,-21.16002,-21.16002,-21.16002,-25.63751,-25.63751,-25.63751,13.09786,13.09786,13.09786,27.22273,27.22273,27.22273,19.87696,19.87696,19.87696,15.55124,15.55124,15.55124,18.35218,18.35218,18.35218,1.142887,1.142887,1.142887,-4.583095,-4.583095,-4.583095,-14.64534,-14.64534,-14.64534,-13.03296,-13.03296,-13.03296,-9.725561,-9.725561,-9.725561,-18.94545,-18.94545,-18.94545,-39.27102,-39.27102,-39.27102,-31.39363,-31.39363,-31.39363,-35.14021,-35.14021,-35.14021,4.319971,4.319971,4.319971,24.82816,24.82816,24.82816,23.07683,23.07683,23.07683,30.5384,30.5384,30.5384,-5.127839,-5.127839,-5.127839,-6.22029,-6.22029,-6.22029,-6.695488,-6.695488,-6.695488,-5.974375,-5.974375,-5.974375,-5.127839,-5.127839,-5.127839,0.6611843,airsquat
-25.19344,-25.19344,-25.19344,-32.09161,-32.09161,-32.09161,-27.01886,-27.01886,-27.01886,-21.21107,-21.21107,-21.21107,-25.74724,-25.74724,-25.74724,12.89845,12.89845,12.89845,26.88522,26.88522,26.88522,19.76993,19.76993,19.76993,15.14785,15.14785,15.14785,18.28017,18.28017,18.28017,0.9550657,0.9550657,0.9550657,-4.688626,-4.688626,-4.688626,-14.82312,-14.82312,-14.82312,-13.09467,-13.09467,-13.09467,-9.71826,-9.71826,-9.71826,-19.00768,-19.00768,-19.00768,-39.25592,-39.25592,-39.25592,-31.35481,-31.35481,-31.35481,-35.01945,-35.01945,-35.01945,4.227222,4.227222,4.227222,24.89371,24.89371,24.89371,23.09764,23.09764,23.09764,30.55081,30.55081,30.55081,-5.17979,-5.17979,-5.17979,-6.285009,-6.285009,-6.285009,-6.880355,-6.880355,-6.880355,-6.147498,-6.147498,-6.147498,-5.17979,-5.17979,-5.17979,0.660729,airsquat
-25.14975,-25.14975,-25.14975,-32.13187,-32.13187,-32.13187,-27.07189,-27.07189,-27.07189,-21.15108,-21.15108,-21.15108,-25.77447,-25.77447,-25.77447,12.6505,12.6505,12.6505,26.55628,26.55628,26.55628,19.59023,19.59023,19.59023,15.02605,15.02605,15.02605,18.25015,18.25015,18.25015,0.9146371,0.9146371,0.9146371,-4.761564,-4.761564,-4.761564,-15.14224,-15.14224,-15.14224,-13.31884,-13.31884,-13.31884,-9.650234,-9.650234,-9.650234,-19.18886,-19.18886,-19.18886,-39.17303,-39.17303,-39.17303,-31.35906,-31.35906,-31.35906,-35.05516,-35.05516,-35.05516,4.01817,4.01817,4.01817,24.80056,24.80056,24.80056,23.1043,23.1043,23.1043,30.44727,30.44727,30.44727,-5.249221,-5.249221,-5.249221,-6.417283,-6.417283,-6.417283,-7.049962,-7.049962,-7.049962,-6.249629,-6.249629,-6.249629,-5.249221,-5.249221,-5.249221,0.6556185,airsquat
-25.16512,-25.16512,-25.16512,-32.13902,-32.13902,-32.13902,-27.09079,-27.09079,-27.09079,-21.13349,-21.13349,-21.13349,-25.8008,-25.8008,-25.8008,12.50186,12.50186,12.50186,26.38197,26.38197,26.38197,19.50557,19.50557,19.50557,14.97981,14.97981,14.97981,18.2347,18.2347,18.2347,0.9110646,0.9110646,0.9110646,-4.799871,-4.799871,-4.799871,-15.32611,-15.32611,-15.32611,-13.44323,-13.44323,-13.44323,-9.600487,-9.600487,-9.600487,-19.29847,-19.29847,-19.29847,-39.13814,-39.13814,-39.13814,-31.35947,-31.35947,-31.35947,-35.07812,-35.07812,-35.07812,3.920883,3.920883,3.920883,24.75195,24.75195,24.75195,23.11194,23.11194,23.11194,30.39549,30.39549,30.39549,-5.28294,-5.28294,-5.28294,-6.485866,-6.485866,-6.485866,-7.139899,-7.139899,-7.139899,-6.331635,-6.331635,-6.331635,-5.28294,-5.28294,-5.28294,0.6559365,airsquat
-25.37384,-25.37384,-25.37384,-32.38396,-32.38396,-32.38396,-26.94305,-26.94305,-26.94305,-21.10152,-21.10152,-21.10152,-25.73495,-25.73495,-25.73495,12.49492,12.49492,12.49492,26.43372,26.43372,26.43372,19.69343,19.69343,19.69343,15.19917,15.19917,15.19917,18.3602,18.3602,18.3602,0.9743528,0.9743528,0.9743528,-4.89469,-4.89469,-4.89469,-15.03038,-15.03038,-15.03038,-13.68141,-13.68141,-13.68141,-9.514641,-9.514641,-9.514641,-19.37757,-19.37757,-19.37757,-39.22065,-39.22065,-39.22065,-31.4901,-31.4901,-31.4901,-35.22562,-35.22562,-35.22562,3.935966,3.935966,3.935966,24.79867,24.79867,24.79867,23.14597,23.14597,23.14597,30.38665,30.38665,30.38665,-5.418486,-5.418486,-5.418486,-6.569645,-6.569645,-6.569645,-6.982167,-6.982167,-6.982167,-6.439465,-6.439465,-6.439465,-5.418486,-5.418486,-5.418486,0.6532269,airsquat
-25.49193,-25.49193,-25.49193,-32.51377,-32.51377,-32.51377,-26.84559,-26.84559,-26.84559,-21.06631,-21.06631,-21.06631,-25.65995,-25.65995,-25.65995,12.50952,12.50952,12.50952,26.51455,26.51455,26.51455,19.79188,19.79188,19.79188,15.28817,15.28817,15.28817,18.36546,18.36546,18.36546,0.9954128,0.9954128,0.9954128,-4.936142,-4.936142,-4.936142,-14.90777,-14.90777,-14.90777,-13.80096,-13.80096,-13.80096,-9.464127,-9.464127,-9.464127,-19.40862,-19.40862,-19.40862,-39.25266,-39.25266,-39.25266,-31.55193,-31.55193,-31.55193,-35.28975,-35.28975,-35.28975,3.943964,3.943964,3.943964,24.83213,24.83213,24.83213,23.16752,23.16752,23.16752,30.39176,30.39176,30.39176,-5.507688,-5.507688,-5.507688,-6.620008,-6.620008,-6.620008,-6.919652,-6.919652,-6.919652,-6.491207,-6.491207,-6.491207,-5.507688,-5.507688,-5.507688,0.653083,airsquat
-25.67068,-25.67068,-25.67068,-32.67394,-32.67394,-32.67394,-26.89811,-26.89811,-26.89811,-21.11935,-21.11935,-21.11935,-25.64186,-25.64186,-25.64186,12.6801,12.6801,12.6801,26.54673,26.54673,26.54673,19.73519,19.73519,19.73519,16.28335,16.28335,16.28335,18.15047,18.15047,18.15047,1.020642,1.020642,1.020642,-4.855663,-4.855663,-4.855663,-14.88747,-14.88747,-14.88747,-13.82323,-13.82323,-13.82323,-9.398127,-9.398127,-9.398127,-19.50453,-19.50453,-19.50453,-39.38914,-39.38914,-39.38914,-31.51288,-31.51288,-31.51288,-35.49521,-35.49521,-35.49521,3.884751,3.884751,3.884751,24.99425,24.99425,24.99425,23.11508,23.11508,23.11508,30.74522,30.74522,30.74522,-5.523469,-5.523469,-5.523469,-6.666679,-6.666679,-6.666679,-6.898808,-6.898808,-6.898808,-6.49529,-6.49529,-6.49529,-5.523469,-5.523469,-5.523469,0.6490882,airsquat
-26.00537,-26.00537,-26.00537,-33.38266,-33.38266,-33.38266,-26.88026,-26.88026,-26.88026,-21.27419,-21.27419,-21.27419,-25.5024,-25.5024,-25.5024,12.6188,12.6188,12.6188,27.00002,27.00002,27.00002,19.67688,19.67688,19.67688,16.69125,16.69125,16.69125,17.84492,17.84492,17.84492,0.9795249,0.9795249,0.9795249,-4.933239,-4.933239,-4.933239,-14.88213,-14.88213,-14.88213,-13.76366,-13.76366,-13.76366,-9.467731,-9.467731,-9.467731,-19.60612,-19.60612,-19.60612,-39.48279,-39.48279,-39.48279,-31.55127,-31.55127,-31.55127,-35.42632,-35.42632,-35.42632,3.794769,3.794769,3.794769,25.00541,25.00541,25.00541,23.07225,23.07225,23.07225,30.49871,30.49871,30.49871,-5.724492,-5.724492,-5.724492,-6.815084,-6.815084,-6.815084,-6.931729,-6.931729,-6.931729,-6.693282,-6.693282,-6.693282,-5.724492,-5.724492,-5.724492,0.6565715,airsquat
-25.8947,-25.8947,-25.8947,-33.62061,-33.62061,-33.62061,-26.91006,-26.91006,-26.91006,-21.19051,-21.19051,-21.19051,-25.49776,-25.49776,-25.49776,12.58355,12.58355,12.58355,27.13356,27.13356,27.13356,19.71017,19.71017,19.71017,16.98969,16.98969,16.98969,17.91943,17.91943,17.91943,0.8679024,0.8679024,0.8679024,-5.121661,-5.121661,-5.121661,-14.91394,-14.91394,-14.91394,-13.93081,-13.93081,-13.93081,-9.626796,-9.626796,-9.626796,-19.63986,-19.63986,-19.63986,-39.47132,-39.47132,-39.47132,-31.56171,-31.56171,-31.56171,-35.34324,-35.34324,-35.34324,3.610588,3.610588,3.610588,24.92563,24.92563,24.92563,23.06322,23.06322,23.06322,30.36456,30.36456,30.36456,-5.788525,-5.788525,-5.788525,-6.90158,-6.90158,-6.90158,-6.996966,-6.996966,-6.996966,-6.655571,-6.655571,-6.655571,-5.788525,-5.788525,-5.788525,0.6558155,airsquat
-25.69712,-25.69712,-25.69712,-33.42583,-33.42583,-33.42583,-26.91766,-26.91766,-26.91766,-21.03417,-21.03417,-21.03417,-25.50558,-25.50558,-25.50558,12.59257,12.59257,12.59257,26.53244,26.53244,26.53244,19.45194,19.45194,19.45194,16.37852,16.37852,16.37852,17.8248,17.8248,17.8248,0.734938,0.734938,0.734938,-5.282768,-5.282768,-5.282768,-15.02013,-15.02013,-15.02013,-14.13362,-14.13362,-14.13362,-9.774377,-9.774377,-9.774377,-19.59653,-19.59653,-19.59653,-39.51862,-39.51862,-39.51862,-31.56352,-31.56352,-31.56352,-35.48495,-35.48495,-35.48495,3.659495,3.659495,3.659495,25.02262,25.02262,25.02262,23.05764,23.05764,23.05764,30.32831,30.32831,30.32831,-5.633204,-5.633204,-5.633204,-6.80086,-6.80086,-6.80086,-7.096967,-7.096967,-7.096967,-6.55228,-6.55228,-6.55228,-5.633204,-5.633204,-5.633204,0.6478217,airsquat
-25.44151,-25.44151,-25.44151,-33.33376,-33.33376,-33.33376,-27.12374,-27.12374,-27.12374,-21.0951,-21.0951,-21.0951,-25.69492,-25.69492,-25.69492,12.61611,12.61611,12.61611,26.38601,26.38601,26.38601,19.22885,19.22885,19.22885,15.83631,15.83631,15.83631,17.5907,17.5907,17.5907,0.5058583,0.5058583,0.5058583,-5.62526,-5.62526,-5.62526,-14.92436,-14.92436,-14.92436,-14.28666,-14.28666,-14.28666,-10.20565,-10.20565,-10.20565,-19.41235,-19.41235,-19.41235,-39.51616,-39.51616,-39.51616,-31.64511,-31.64511,-31.64511,-35.1914,-35.1914,-35.1914,3.637879,3.637879,3.637879,24.99098,24.99098,24.99098,23.01279,23.01279,23.01279,30.15907,30.15907,30.15907,-5.485959,-5.485959,-5.485959,-6.686597,-6.686597,-6.686597,-7.14933,-7.14933,-7.14933,-6.412698,-6.412698,-6.412698,-5.485959,-5.485959,-5.485959,0.6541377,airsquat
-25.30573,-25.30573,-25.30573,-33.21622,-33.21622,-33.21622,-27.55512,-27.55512,-27.55512,-21.37765,-21.37765,-21.37765,-26.19262,-26.19262,-26.19262,12.27703,12.27703,12.27703,26.17377,26.17377,26.17377,19.15661,19.15661,19.15661,15.61983,15.61983,15.61983,17.59621,17.59621,17.59621,0.8862066,0.8862066,0.8862066,-5.99355,-5.99355,-5.99355,-15.07013,-15.07013,-15.07013,-14.45831,-14.45831,-14.45831,-10.43257,-10.43257,-10.43257,-19.46379,-19.46379,-19.46379,-39.54739,-39.54739,-39.54739,-31.62137,-31.62137,-31.62137,-35.19919,-35.19919,-35.19919,3.605639,3.605639,3.605639,25.11212,25.11212,25.11212,22.94078,22.94078,22.94078,30.20261,30.20261,30.20261,-5.356302,-5.356302,-5.356302,-6.642689,-6.642689,-6.642689,-7.050378,-7.050378,-7.050378,-6.514347,-6.514347,-6.514347,-5.356302,-5.356302,-5.356302,0.6537024,airsquat
-25.3653,-25.3653,-25.3653,-33.58188,-33.58188,-33.58188,-27.39284,-27.39284,-27.39284,-21.73644,-21.73644,-21.73644,-26.58729,-26.58729,-26.58729,12.02233,12.02233,12.02233,26.20744,26.20744,26.20744,19.16154,19.16154,19.16154,15.49269,15.49269,15.49269,17.45687,17.45687,17.45687,0.9278874,0.9278874,0.9278874,-6.327914,-6.327914,-6.327914,-15.36041,-15.36041,-15.36041,-14.5441,-14.5441,-14.5441,-10.64087,-10.64087,-10.64087,-19.44461,-19.44461,-19.44461,-39.55687,-39.55687,-39.55687,-31.51471,-31.51471,-31.51471,-35.12859,-35.12859,-35.12859,3.50861,3.50861,3.50861,25.27407,25.27407,25.27407,22.9408,22.9408,22.9408,30.09564,30.09564,30.09564,-5.291982,-5.291982,-5.291982,-6.629992,-6.629992,-6.629992,-7.187114,-7.187114,-7.187114,-6.671481,-6.671481,-6.671481,-5.291982,-5.291982,-5.291982,0.6607026,airsquat
-25.36924,-25.36924,-25.36924,-33.6725,-33.6725,-33.6725,-27.28303,-27.28303,-27.28303,-21.90212,-21.90212,-21.90212,-26.77336,-26.77336,-26.77336,11.93557,11.93557,11.93557,26.21451,26.21451,26.21451,19.22744,19.22744,19.22744,15.53135,15.53135,15.53135,17.4483,17.4483,17.4483,0.9691308,0.9691308,0.9691308,-6.475191,-6.475191,-6.475191,-15.49511,-15.49511,-15.49511,-14.59386,-14.59386,-14.59386,-10.72552,-10.72552,-10.72552,-19.45581,-19.45581,-19.45581,-39.54838,-39.54838,-39.54838,-31.46759,-31.46759,-31.46759,-35.09548,-35.09548,-35.09548,3.46259,3.46259,3.46259,25.35469,25.35469,25.35469,22.92656,22.92656,22.92656,30.04496,30.04496,30.04496,-5.25882,-5.25882,-5.25882,-6.627714,-6.627714,-6.627714,-7.238628,-7.238628,-7.238628,-6.716833,-6.716833,-6.716833,-5.25882,-5.25882,-5.25882,0.6592156,airsquat
-25.51762,-25.51762,-25.51762,-33.87646,-33.87646,-33.87646,-27.17615,-27.17615,-27.17615,-21.96419,-21.96419,-21.96419,-26.77896,-26.77896,-26.77896,11.88491,11.88491,11.88491,26.29653,26.29653,26.29653,19.25024,19.25024,19.25024,16.211,16.211,16.211,18.22878,18.22878,18.22878,0.6927272,0.6927272,0.6927272,-6.73517,-6.73517,-6.73517,-15.67672,-15.67672,-15.67672,-14.76091,-14.76091,-14.76091,-10.89894,-10.89894,-10.89894,-19.46262,-19.46262,-19.46262,-39.71726,-39.71726,-39.71726,-31.44012,-31.44012,-31.44012,-34.94868,-34.94868,-34.94868,3.380192,3.380192,3.380192,25.6719,25.6719,25.6719,22.76316,22.76316,22.76316,30.04371,30.04371,30.04371,-5.29866,-5.29866,-5.29866,-6.669937,-6.669937,-6.669937,-7.469614,-7.469614,-7.469614,-6.816354,-6.816354,-6.816354,-5.29866,-5.29866,-5.29866,0.660753,airsquat
-25.54922,-25.54922,-25.54922,-34.03115,-34.03115,-34.03115,-27.58468,-27.58468,-27.58468,-21.84883,-21.84883,-21.84883,-26.61409,-26.61409,-26.61409,12.02166,12.02166,12.02166,26.42799,26.42799,26.42799,19.41212,19.41212,19.41212,16.92439,16.92439,16.92439,17.98139,17.98139,17.98139,0.6511441,0.6511441,0.6511441,-6.641908,-6.641908,-6.641908,-15.67768,-15.67768,-15.67768,-14.73182,-14.73182,-14.73182,-10.88743,-10.88743,-10.88743,-19.56462,-19.56462,-19.56462,-39.91906,-39.91906,-39.91906,-31.44168,-31.44168,-31.44168,-35.07946,-35.07946,-35.07946,3.289803,3.289803,3.289803,26.05804,26.05804,26.05804,22.59808,22.59808,22.59808,30.3018,30.3018,30.3018,-5.379782,-5.379782,-5.379782,-6.758596,-6.758596,-6.758596,-7.488589,-7.488589,-7.488589,-6.76378,-6.76378,-6.76378,-5.379782,-5.379782,-5.379782,0.6460439,airsquat
-25.80636,-25.80636,-25.80636,-33.95132,-33.95132,-33.95132,-27.70225,-27.70225,-27.70225,-21.91016,-21.91016,-21.91016,-26.60303,-26.60303,-26.60303,11.86793,11.86793,11.86793,26.34481,26.34481,26.34481,19.75958,19.75958,19.75958,17.47581,17.47581,17.47581,18.08169,18.08169,18.08169,0.6220078,0.6220078,0.6220078,-6.608657,-6.608657,-6.608657,-15.7028,-15.7028,-15.7028,-14.748,-14.748,-14.748,-10.83045,-10.83045,-10.83045,-19.73618,-19.73618,-19.73618,-40.12029,-40.12029,-40.12029,-31.51391,-31.51391,-31.51391,-35.03991,-35.03991,-35.03991,3.143752,3.143752,3.143752,26.1573,26.1573,26.1573,22.50794,22.50794,22.50794,30.06752,30.06752,30.06752,-5.576797,-5.576797,-5.576797,-6.936506,-6.936506,-6.936506,-7.519024,-7.519024,-7.519024,-6.969215,-6.969215,-6.969215,-5.576797,-5.576797,-5.576797,0.6430112,airsquat
-25.79857,-25.79857,-25.79857,-33.69553,-33.69553,-33.69553,-27.89359,-27.89359,-27.89359,-21.81892,-21.81892,-21.81892,-26.68332,-26.68332,-26.68332,12.02096,12.02096,12.02096,26.62817,26.62817,26.62817,19.94297,19.94297,19.94297,17.72359,17.72359,17.72359,18.2763,18.2763,18.2763,0.8526533,0.8526533,0.8526533,-6.328063,-6.328063,-6.328063,-15.34204,-15.34204,-15.34204,-14.43558,-14.43558,-14.43558,-10.68784,-10.68784,-10.68784,-19.82765,-19.82765,-19.82765,-39.94576,-39.94576,-39.94576,-31.6023,-31.6023,-31.6023,-35.01849,-35.01849,-35.01849,2.997764,2.997764,2.997764,26.26748,26.26748,26.26748,22.51223,22.51223,22.51223,29.97779,29.97779,29.97779,-5.596561,-5.596561,-5.596561,-7.005752,-7.005752,-7.005752,-7.229681,-7.229681,-7.229681,-6.888803,-6.888803,-6.888803,-5.596561,-5.596561,-5.596561,0.650254,airsquat
-25.80481,-25.80481,-25.80481,-33.5648,-33.5648,-33.5648,-27.99889,-27.99889,-27.99889,-21.78708,-21.78708,-21.78708,-26.71219,-26.71219,-26.71219,12.11311,12.11311,12.11311,26.79859,26.79859,26.79859,20.0121,20.0121,20.0121,17.82527,17.82527,17.82527,18.35605,18.35605,18.35605,0.9621371,0.9621371,0.9621371,-6.172595,-6.172595,-6.172595,-15.16503,-15.16503,-15.16503,-14.2543,-14.2543,-14.2543,-10.58973,-10.58973,-10.58973,-19.87079,-19.87079,-19.87079,-39.86588,-39.86588,-39.86588,-31.6507,-31.6507,-31.6507,-34.98166,-34.98166,-34.98166,2.913356,2.913356,2.913356,26.31572,26.31572,26.31572,22.5126,22.5126,22.5126,29.9399,29.9399,29.9399,-5.62053,-5.62053,-5.62053,-7.049624,-7.049624,-7.049624,-7.089384,-7.089384,-7.089384,-6.84585,-6.84585,-6.84585,-5.62053,-5.62053,-5.62053,0.6507115,airsquat
-25.99224,-25.99224,-25.99224,-33.63256,-33.63256,-33.63256,-28.05612,-28.05612,-28.05612,-21.95557,-21.95557,-21.95557,-26.95933,-26.95933,-26.95933,11.91787,11.91787,11.91787,26.65062,26.65062,26.65062,20.08718,20.08718,20.08718,17.01682,17.01682,17.01682,18.61982,18.61982,18.61982,0.965784,0.965784,0.965784,-6.21387,-6.21387,-6.21387,-14.97575,-14.97575,-14.97575,-14.29826,-14.29826,-14.29826,-10.60888,-10.60888,-10.60888,-20.0698,-20.0698,-20.0698,-39.74123,-39.74123,-39.74123,-31.71263,-31.71263,-31.71263,-34.92007,-34.92007,-34.92007,2.776871,2.776871,2.776871,26.42073,26.42073,26.42073,22.49847,22.49847,22.49847,29.99688,29.99688,29.99688,-5.849854,-5.849854,-5.849854,-7.24816,-7.24816,-7.24816,-6.999984,-6.999984,-6.999984,-7.037188,-7.037188,-7.037188,-5.849854,-5.849854,-5.849854,0.6508402,airsquat
-25.49713,-25.49713,-25.49713,-33.111,-33.111,-33.111,-28.41052,-28.41052,-28.41052,-22.12929,-22.12929,-22.12929,-27.62579,-27.62579,-27.62579,12.08358,12.08358,12.08358,25.89801,25.89801,25.89801,20.07189,20.07189,20.07189,16.56262,16.56262,16.56262,19.10954,19.10954,19.10954,1.273749,1.273749,1.273749,-6.069859,-6.069859,-6.069859,-14.64324,-14.64324,-14.64324,-14.246,-14.246,-14.246,-10.5956,-10.5956,-10.5956,-19.90851,-19.90851,-19.90851,-39.7593,-39.7593,-39.7593,-31.84145,-31.84145,-31.84145,-34.74527,-34.74527,-34.74527,2.971784,2.971784,2.971784,26.63999,26.63999,26.63999,22.48152,22.48152,22.48152,30.50229,30.50229,30.50229,-5.811402,-5.811402,-5.811402,-7.139882,-7.139882,-7.139882,-6.682446,-6.682446,-6.682446,-6.706774,-6.706774,-6.706774,-5.811402,-5.811402,-5.811402,0.6490665,airsquat
-24.93305,-24.93305,-24.93305,-30.99587,-30.99587,-30.99587,-28.67683,-28.67683,-28.67683,-22.31251,-22.31251,-22.31251,-28.05701,-28.05701,-28.05701,12.00226,12.00226,12.00226,25.18693,25.18693,25.18693,19.80713,19.80713,19.80713,15.80989,15.80989,15.80989,19.22031,19.22031,19.22031,1.571663,1.571663,1.571663,-5.836588,-5.836588,-5.836588,-15.18997,-15.18997,-15.18997,-14.06238,-14.06238,-14.06238,-10.51045,-10.51045,-10.51045,-19.86333,-19.86333,-19.86333,-39.78577,-39.78577,-39.78577,-31.96014,-31.96014,-31.96014,-34.69016,-34.69016,-34.69016,3.069644,3.069644,3.069644,26.71978,26.71978,26.71978,22.53521,22.53521,22.53521,30.55169,30.55169,30.55169,-5.888082,-5.888082,-5.888082,-7.142461,-7.142461,-7.142461,-6.78869,-6.78869,-6.78869,-6.465395,-6.465395,-6.465395,-5.888082,-5.888082,-5.888082,0.6511341,airsquat
-24.77026,-24.77026,-24.77026,-31.73919,-31.73919,-31.73919,-28.74273,-28.74273,-28.74273,-22.43764,-22.43764,-22.43764,-28.35531,-28.35531,-28.35531,11.89652,11.89652,11.89652,24.80795,24.80795,24.80795,19.81389,19.81389,19.81389,15.55504,15.55504,15.55504,19.51038,19.51038,19.51038,1.565323,1.565323,1.565323,-5.982807,-5.982807,-5.982807,-14.80144,-14.80144,-14.80144,-14.21032,-14.21032,-14.21032,-10.67786,-10.67786,-10.67786,-19.79714,-19.79714,-19.79714,-39.90036,-39.90036,-39.90036,-31.84197,-31.84197,-31.84197,-34.49692,-34.49692,-34.49692,3.206683,3.206683,3.206683,26.8936,26.8936,26.8936,22.55922,22.55922,22.55922,30.62272,30.62272,30.62272,-5.994538,-5.994538,-5.994538,-7.144883,-7.144883,-7.144883,-6.607516,-6.607516,-6.607516,-6.436869,-6.436869,-6.436869,-5.994538,-5.994538,-5.994538,0.6507458,airsquat
-24.47979,-24.47979,-24.47979,-31.77481,-31.77481,-31.77481,-28.638,-28.638,-28.638,-22.42159,-22.42159,-22.42159,-28.4659,-28.4659,-28.4659,11.93223,11.93223,11.93223,24.63,24.63,24.63,19.60109,19.60109,19.60109,14.91472,14.91472,14.91472,19.31143,19.31143,19.31143,1.561607,1.561607,1.561607,-6.130895,-6.130895,-6.130895,-14.64414,-14.64414,-14.64414,-14.43427,-14.43427,-14.43427,-10.98315,-10.98315,-10.98315,-19.95545,-19.95545,-19.95545,-39.94775,-39.94775,-39.94775,-31.86785,-31.86785,-31.86785,-34.53199,-34.53199,-34.53199,3.36237,3.36237,3.36237,27.06293,27.06293,27.06293,22.63092,22.63092,22.63092,30.69101,30.69101,30.69101,-5.860355,-5.860355,-5.860355,-7.078447,-7.078447,-7.078447,-6.530213,-6.530213,-6.530213,-6.273777,-6.273777,-6.273777,-5.860355,-5.860355,-5.860355,0.6476251,airsquat
-23.92064,-23.92064,-23.92064,-30.24921,-30.24921,-30.24921,-28.52815,-28.52815,-28.52815,-22.47303,-22.47303,-22.47303,-28.49282,-28.49282,-28.49282,12.16817,12.16817,12.16817,25.17365,25.17365,25.17365,20.46162,20.46162,20.46162,15.88693,15.88693,15.88693,20.51416,20.51416,20.51416,1.042074,1.042074,1.042074,-5.888605,-5.888605,-5.888605,-14.84808,-14.84808,-14.84808,-14.06116,-14.06116,-14.06116,-10.90905,-10.90905,-10.90905,-19.63506,-19.63506,-19.63506,-40.44682,-40.44682,-40.44682,-31.64437,-31.64437,-31.64437,-34.3202,-34.3202,-34.3202,3.473772,3.473772,3.473772,27.34411,27.34411,27.34411,22.69426,22.69426,22.69426,30.58545,30.58545,30.58545,-5.571343,-5.571343,-5.571343,-6.825994,-6.825994,-6.825994,-6.867144,-6.867144,-6.867144,-5.876235,-5.876235,-5.876235,-5.571343,-5.571343,-5.571343,0.6410235,airsquat
-23.81125,-23.81125,-23.81125,-29.62115,-29.62115,-29.62115,-28.48844,-28.48844,-28.48844,-22.47866,-22.47866,-22.47866,-28.62641,-28.62641,-28.62641,12.32607,12.32607,12.32607,25.58135,25.58135,25.58135,21.03975,21.03975,21.03975,15.67065,15.67065,15.67065,20.41943,20.41943,20.41943,0.7558194,0.7558194,0.7558194,-5.841845,-5.841845,-5.841845,-15.15722,-15.15722,-15.15722,-14.01462,-14.01462,-14.01462,-11.03691,-11.03691,-11.03691,-19.08315,-19.08315,-19.08315,-40.67312,-40.67312,-40.67312,-31.50443,-31.50443,-31.50443,-34.16223,-34.16223,-34.16223,3.780383,3.780383,3.780383,27.51403,27.51403,27.51403,22.84502,22.84502,22.84502,30.53374,30.53374,30.53374,-5.323993,-5.323993,-5.323993,-6.487689,-6.487689,-6.487689,-7.145589,-7.145589,-7.145589,-5.742594,-5.742594,-5.742594,-5.323993,-5.323993,-5.323993,0.6485246,airsquat
-23.76805,-23.76805,-23.76805,-29.29691,-29.29691,-29.29691,-28.48239,-28.48239,-28.48239,-22.53964,-22.53964,-22.53964,-28.72879,-28.72879,-28.72879,12.37429,12.37429,12.37429,25.70002,25.70002,25.70002,21.65853,21.65853,21.65853,15.57419,15.57419,15.57419,20.39423,20.39423,20.39423,0.6396611,0.6396611,0.6396611,-5.820162,-5.820162,-5.820162,-15.30341,-15.30341,-15.30341,-14.0197,-14.0197,-14.0197,-11.09921,-11.09921,-11.09921,-18.78418,-18.78418,-18.78418,-40.7919,-40.7919,-40.7919,-31.42106,-31.42106,-31.42106,-34.08965,-34.08965,-34.08965,3.948375,3.948375,3.948375,27.61585,27.61585,27.61585,22.9225,22.9225,22.9225,30.54584,30.54584,30.54584,-5.195957,-5.195957,-5.195957,-6.306931,-6.306931,-6.306931,-7.256721,-7.256721,-7.256721,-5.69688,-5.69688,-5.69688,-5.195957,-5.195957,-5.195957,0.6486714,airsquat
